Start_Layer,End_Layer,latency_ms
112_conv4_block3_out,149_conv5_block1_0_conv,61436.16
112_conv4_block3_out,150_conv5_block1_3_conv,61848.02
112_conv4_block3_out,151_conv5_block1_0_bn,61809.42
112_conv4_block3_out,152_conv5_block1_3_bn,62223.55
112_conv4_block3_out,153_conv5_block1_add,62636.39
112_conv4_block3_out,154_conv5_block1_out,62840.49
112_conv4_block3_out,155_conv5_block2_1_conv,64623.81
112_conv4_block3_out,156_conv5_block2_1_bn,67379.82
112_conv4_block3_out,157_conv5_block2_1_relu,67629.58
113_conv4_block4_1_conv,114_conv4_block4_1_bn,186.47
113_conv4_block4_1_conv,115_conv4_block4_1_relu,290.25
113_conv4_block4_1_conv,116_conv4_block4_2_conv,6625.28
113_conv4_block4_1_conv,117_conv4_block4_2_bn,9385.55
113_conv4_block4_1_conv,118_conv4_block4_2_relu,12145.82
113_conv4_block4_1_conv,119_conv4_block4_3_conv,14034.59
113_conv4_block4_1_conv,120_conv4_block4_3_bn,14781.97
113_conv4_block4_1_conv,121_conv4_block4_add,15194.81
113_conv4_block4_1_conv,122_conv4_block4_out,15298.64
113_conv4_block4_1_conv,123_conv4_block5_1_conv,17711.66
113_conv4_block4_1_conv,124_conv4_block5_1_bn,20471.95
113_conv4_block4_1_conv,125_conv4_block5_1_relu,20575.99
113_conv4_block4_1_conv,126_conv4_block5_2_conv,26910.17
113_conv4_block4_1_conv,127_conv4_block5_2_bn,28402.94
113_conv4_block4_1_conv,128_conv4_block5_2_relu,30824.25
113_conv4_block4_1_conv,129_conv4_block5_3_conv,32711.41
113_conv4_block4_1_conv,130_conv4_block5_3_bn,35717.53
113_conv4_block4_1_conv,131_conv4_block5_add,36130.37
113_conv4_block4_1_conv,132_conv4_block5_out,36543.21
113_conv4_block4_1_conv,133_conv4_block6_1_conv,38580.01
113_conv4_block4_1_conv,134_conv4_block6_1_bn,38766.22
113_conv4_block4_1_conv,135_conv4_block6_1_relu,39179.05
113_conv4_block4_1_conv,136_conv4_block6_2_conv,45513.68
113_conv4_block4_1_conv,137_conv4_block6_2_bn,45700.73
113_conv4_block4_1_conv,138_conv4_block6_2_relu,45804.48
113_conv4_block4_1_conv,139_conv4_block6_3_conv,47686.83
113_conv4_block4_1_conv,140_conv4_block6_3_bn,48434.56
113_conv4_block4_1_conv,141_conv4_block6_add,48847.4
113_conv4_block4_1_conv,142_conv4_block6_out,49260.42
113_conv4_block4_1_conv,143_conv5_block1_1_conv,50862.45
113_conv4_block4_1_conv,144_conv5_block1_1_bn,50955.44
113_conv4_block4_1_conv,145_conv5_block1_1_relu,51007.2
113_conv4_block4_1_conv,146_conv5_block1_2_conv,53767.47
113_conv4_block4_1_conv,147_conv5_block1_2_bn,53860.73
113_conv4_block4_1_conv,148_conv5_block1_2_relu,53912.61
113_conv4_block4_1_conv,149_conv5_block1_0_conv,55102.53
113_conv4_block4_1_conv,150_conv5_block1_3_conv,55514.39
113_conv4_block4_1_conv,151_conv5_block1_0_bn,55475.79
113_conv4_block4_1_conv,152_conv5_block1_3_bn,55889.92
113_conv4_block4_1_conv,153_conv5_block1_add,56302.76
113_conv4_block4_1_conv,154_conv5_block1_out,56506.86
113_conv4_block4_1_conv,155_conv5_block2_1_conv,58290.18
113_conv4_block4_1_conv,156_conv5_block2_1_bn,61046.19
113_conv4_block4_1_conv,157_conv5_block2_1_relu,61295.95
113_conv4_block4_1_conv,158_conv5_block2_2_conv,67720.06
113_conv4_block4_1_conv,159_conv5_block2_2_bn,67813.33
113_conv4_block4_1_conv,160_conv5_block2_2_relu,67865.07
114_conv4_block4_1_bn,115_conv4_block4_1_relu,103.78
114_conv4_block4_1_bn,116_conv4_block4_2_conv,6438.81
114_conv4_block4_1_bn,117_conv4_block4_2_bn,9199.08
114_conv4_block4_1_bn,118_conv4_block4_2_relu,11959.35
114_conv4_block4_1_bn,119_conv4_block4_3_conv,13848.12
114_conv4_block4_1_bn,120_conv4_block4_3_bn,14595.5
114_conv4_block4_1_bn,121_conv4_block4_add,15008.34
114_conv4_block4_1_bn,122_conv4_block4_out,15112.17
114_conv4_block4_1_bn,123_conv4_block5_1_conv,17525.19
114_conv4_block4_1_bn,124_conv4_block5_1_bn,20285.48
114_conv4_block4_1_bn,125_conv4_block5_1_relu,20389.52
114_conv4_block4_1_bn,126_conv4_block5_2_conv,26723.7
114_conv4_block4_1_bn,127_conv4_block5_2_bn,28216.47
114_conv4_block4_1_bn,128_conv4_block5_2_relu,30637.78
114_conv4_block4_1_bn,129_conv4_block5_3_conv,32524.94
114_conv4_block4_1_bn,130_conv4_block5_3_bn,35531.06
114_conv4_block4_1_bn,131_conv4_block5_add,35943.9
114_conv4_block4_1_bn,132_conv4_block5_out,36356.74
114_conv4_block4_1_bn,133_conv4_block6_1_conv,38393.54
114_conv4_block4_1_bn,134_conv4_block6_1_bn,38579.75
114_conv4_block4_1_bn,135_conv4_block6_1_relu,38992.58
114_conv4_block4_1_bn,136_conv4_block6_2_conv,45327.21
114_conv4_block4_1_bn,137_conv4_block6_2_bn,45514.26
114_conv4_block4_1_bn,138_conv4_block6_2_relu,45618.01
114_conv4_block4_1_bn,139_conv4_block6_3_conv,47500.36
114_conv4_block4_1_bn,140_conv4_block6_3_bn,48248.09
114_conv4_block4_1_bn,141_conv4_block6_add,48660.93
114_conv4_block4_1_bn,142_conv4_block6_out,49073.95
114_conv4_block4_1_bn,143_conv5_block1_1_conv,50675.98
114_conv4_block4_1_bn,144_conv5_block1_1_bn,50768.97
114_conv4_block4_1_bn,145_conv5_block1_1_relu,50820.73
114_conv4_block4_1_bn,146_conv5_block1_2_conv,53581
114_conv4_block4_1_bn,147_conv5_block1_2_bn,53674.26
114_conv4_block4_1_bn,148_conv5_block1_2_relu,53726.14
114_conv4_block4_1_bn,149_conv5_block1_0_conv,54916.06
114_conv4_block4_1_bn,150_conv5_block1_3_conv,55327.92
114_conv4_block4_1_bn,151_conv5_block1_0_bn,55289.32
114_conv4_block4_1_bn,152_conv5_block1_3_bn,55703.45
114_conv4_block4_1_bn,153_conv5_block1_add,56116.29
114_conv4_block4_1_bn,154_conv5_block1_out,56320.39
114_conv4_block4_1_bn,155_conv5_block2_1_conv,58103.71
114_conv4_block4_1_bn,156_conv5_block2_1_bn,60859.72
114_conv4_block4_1_bn,157_conv5_block2_1_relu,61109.48
114_conv4_block4_1_bn,158_conv5_block2_2_conv,67533.59
114_conv4_block4_1_bn,159_conv5_block2_2_bn,67626.86
114_conv4_block4_1_bn,160_conv5_block2_2_relu,67678.6
115_conv4_block4_1_relu,116_conv4_block4_2_conv,6335.03
115_conv4_block4_1_relu,117_conv4_block4_2_bn,9095.3
115_conv4_block4_1_relu,118_conv4_block4_2_relu,11855.57
115_conv4_block4_1_relu,119_conv4_block4_3_conv,13744.34
115_conv4_block4_1_relu,120_conv4_block4_3_bn,14491.72
115_conv4_block4_1_relu,121_conv4_block4_add,14904.56
115_conv4_block4_1_relu,122_conv4_block4_out,15008.39
115_conv4_block4_1_relu,123_conv4_block5_1_conv,17421.41
115_conv4_block4_1_relu,124_conv4_block5_1_bn,20181.7
115_conv4_block4_1_relu,125_conv4_block5_1_relu,20285.74
115_conv4_block4_1_relu,126_conv4_block5_2_conv,26619.92
115_conv4_block4_1_relu,127_conv4_block5_2_bn,28112.69
115_conv4_block4_1_relu,128_conv4_block5_2_relu,30534
115_conv4_block4_1_relu,129_conv4_block5_3_conv,32421.16
115_conv4_block4_1_relu,130_conv4_block5_3_bn,35427.28
115_conv4_block4_1_relu,131_conv4_block5_add,35840.12
115_conv4_block4_1_relu,132_conv4_block5_out,36252.96
115_conv4_block4_1_relu,133_conv4_block6_1_conv,38289.76
115_conv4_block4_1_relu,134_conv4_block6_1_bn,38475.97
115_conv4_block4_1_relu,135_conv4_block6_1_relu,38888.8
115_conv4_block4_1_relu,136_conv4_block6_2_conv,45223.43
115_conv4_block4_1_relu,137_conv4_block6_2_bn,45410.48
115_conv4_block4_1_relu,138_conv4_block6_2_relu,45514.23
115_conv4_block4_1_relu,139_conv4_block6_3_conv,47396.58
115_conv4_block4_1_relu,140_conv4_block6_3_bn,48144.31
115_conv4_block4_1_relu,141_conv4_block6_add,48557.15
115_conv4_block4_1_relu,142_conv4_block6_out,48970.17
115_conv4_block4_1_relu,143_conv5_block1_1_conv,50572.2
115_conv4_block4_1_relu,144_conv5_block1_1_bn,50665.19
115_conv4_block4_1_relu,145_conv5_block1_1_relu,50716.95
115_conv4_block4_1_relu,146_conv5_block1_2_conv,53477.22
115_conv4_block4_1_relu,147_conv5_block1_2_bn,53570.48
115_conv4_block4_1_relu,148_conv5_block1_2_relu,53622.36
115_conv4_block4_1_relu,149_conv5_block1_0_conv,54812.28
115_conv4_block4_1_relu,150_conv5_block1_3_conv,55224.14
115_conv4_block4_1_relu,151_conv5_block1_0_bn,55185.54
115_conv4_block4_1_relu,152_conv5_block1_3_bn,55599.67
115_conv4_block4_1_relu,153_conv5_block1_add,56012.51
115_conv4_block4_1_relu,154_conv5_block1_out,56216.61
115_conv4_block4_1_relu,155_conv5_block2_1_conv,57999.93
115_conv4_block4_1_relu,156_conv5_block2_1_bn,60755.94
115_conv4_block4_1_relu,157_conv5_block2_1_relu,61005.7
115_conv4_block4_1_relu,158_conv5_block2_2_conv,67429.81
115_conv4_block4_1_relu,159_conv5_block2_2_bn,67523.08
115_conv4_block4_1_relu,160_conv5_block2_2_relu,67574.82
116_conv4_block4_2_conv,117_conv4_block4_2_bn,2760.27
116_conv4_block4_2_conv,118_conv4_block4_2_relu,5520.54
116_conv4_block4_2_conv,119_conv4_block4_3_conv,7409.31
116_conv4_block4_2_conv,120_conv4_block4_3_bn,8156.69
116_conv4_block4_2_conv,121_conv4_block4_add,8569.53
116_conv4_block4_2_conv,122_conv4_block4_out,8673.36
116_conv4_block4_2_conv,123_conv4_block5_1_conv,11086.38
116_conv4_block4_2_conv,124_conv4_block5_1_bn,13846.67
116_conv4_block4_2_conv,125_conv4_block5_1_relu,13950.71
116_conv4_block4_2_conv,126_conv4_block5_2_conv,20284.89
116_conv4_block4_2_conv,127_conv4_block5_2_bn,21777.66
116_conv4_block4_2_conv,128_conv4_block5_2_relu,24198.97
116_conv4_block4_2_conv,129_conv4_block5_3_conv,26086.13
116_conv4_block4_2_conv,130_conv4_block5_3_bn,29092.25
116_conv4_block4_2_conv,131_conv4_block5_add,29505.09
116_conv4_block4_2_conv,132_conv4_block5_out,29917.93
116_conv4_block4_2_conv,133_conv4_block6_1_conv,31954.73
116_conv4_block4_2_conv,134_conv4_block6_1_bn,32140.94
116_conv4_block4_2_conv,135_conv4_block6_1_relu,32553.77
116_conv4_block4_2_conv,136_conv4_block6_2_conv,38888.4
116_conv4_block4_2_conv,137_conv4_block6_2_bn,39075.45
116_conv4_block4_2_conv,138_conv4_block6_2_relu,39179.2
116_conv4_block4_2_conv,139_conv4_block6_3_conv,41061.55
116_conv4_block4_2_conv,140_conv4_block6_3_bn,41809.28
116_conv4_block4_2_conv,141_conv4_block6_add,42222.12
116_conv4_block4_2_conv,142_conv4_block6_out,42635.14
116_conv4_block4_2_conv,143_conv5_block1_1_conv,44237.17
116_conv4_block4_2_conv,144_conv5_block1_1_bn,44330.16
116_conv4_block4_2_conv,145_conv5_block1_1_relu,44381.92
116_conv4_block4_2_conv,146_conv5_block1_2_conv,47142.19
116_conv4_block4_2_conv,147_conv5_block1_2_bn,47235.45
116_conv4_block4_2_conv,148_conv5_block1_2_relu,47287.33
116_conv4_block4_2_conv,149_conv5_block1_0_conv,48477.25
116_conv4_block4_2_conv,150_conv5_block1_3_conv,48889.11
116_conv4_block4_2_conv,151_conv5_block1_0_bn,48850.51
116_conv4_block4_2_conv,152_conv5_block1_3_bn,49264.64
116_conv4_block4_2_conv,153_conv5_block1_add,49677.48
116_conv4_block4_2_conv,154_conv5_block1_out,49881.58
116_conv4_block4_2_conv,155_conv5_block2_1_conv,51664.9
116_conv4_block4_2_conv,156_conv5_block2_1_bn,54420.91
116_conv4_block4_2_conv,157_conv5_block2_1_relu,54670.67
116_conv4_block4_2_conv,158_conv5_block2_2_conv,61094.78
116_conv4_block4_2_conv,159_conv5_block2_2_bn,61188.05
116_conv4_block4_2_conv,160_conv5_block2_2_relu,61239.79
117_conv4_block4_2_bn,118_conv4_block4_2_relu,2760.27
117_conv4_block4_2_bn,119_conv4_block4_3_conv,4649.04
117_conv4_block4_2_bn,120_conv4_block4_3_bn,5396.42
117_conv4_block4_2_bn,121_conv4_block4_add,5809.26
117_conv4_block4_2_bn,122_conv4_block4_out,5913.09
117_conv4_block4_2_bn,123_conv4_block5_1_conv,8326.11
117_conv4_block4_2_bn,124_conv4_block5_1_bn,11086.4
117_conv4_block4_2_bn,125_conv4_block5_1_relu,11190.44
117_conv4_block4_2_bn,126_conv4_block5_2_conv,17524.62
117_conv4_block4_2_bn,127_conv4_block5_2_bn,19017.39
117_conv4_block4_2_bn,128_conv4_block5_2_relu,21438.7
117_conv4_block4_2_bn,129_conv4_block5_3_conv,23325.86
117_conv4_block4_2_bn,130_conv4_block5_3_bn,26331.98
117_conv4_block4_2_bn,131_conv4_block5_add,26744.82
117_conv4_block4_2_bn,132_conv4_block5_out,27157.66
117_conv4_block4_2_bn,133_conv4_block6_1_conv,29194.46
117_conv4_block4_2_bn,134_conv4_block6_1_bn,29380.67
117_conv4_block4_2_bn,135_conv4_block6_1_relu,29793.5
117_conv4_block4_2_bn,136_conv4_block6_2_conv,36128.13
117_conv4_block4_2_bn,137_conv4_block6_2_bn,36315.18
117_conv4_block4_2_bn,138_conv4_block6_2_relu,36418.93
117_conv4_block4_2_bn,139_conv4_block6_3_conv,38301.28
117_conv4_block4_2_bn,140_conv4_block6_3_bn,39049.01
117_conv4_block4_2_bn,141_conv4_block6_add,39461.85
117_conv4_block4_2_bn,142_conv4_block6_out,39874.87
117_conv4_block4_2_bn,143_conv5_block1_1_conv,41476.9
117_conv4_block4_2_bn,144_conv5_block1_1_bn,41569.89
117_conv4_block4_2_bn,145_conv5_block1_1_relu,41621.65
117_conv4_block4_2_bn,146_conv5_block1_2_conv,44381.92
117_conv4_block4_2_bn,147_conv5_block1_2_bn,44475.18
117_conv4_block4_2_bn,148_conv5_block1_2_relu,44527.06
117_conv4_block4_2_bn,149_conv5_block1_0_conv,45716.98
117_conv4_block4_2_bn,150_conv5_block1_3_conv,46128.84
117_conv4_block4_2_bn,151_conv5_block1_0_bn,46090.24
117_conv4_block4_2_bn,152_conv5_block1_3_bn,46504.37
117_conv4_block4_2_bn,153_conv5_block1_add,46917.21
117_conv4_block4_2_bn,154_conv5_block1_out,47121.31
117_conv4_block4_2_bn,155_conv5_block2_1_conv,48904.63
117_conv4_block4_2_bn,156_conv5_block2_1_bn,51660.64
117_conv4_block4_2_bn,157_conv5_block2_1_relu,51910.4
117_conv4_block4_2_bn,158_conv5_block2_2_conv,58334.51
117_conv4_block4_2_bn,159_conv5_block2_2_bn,58427.78
117_conv4_block4_2_bn,160_conv5_block2_2_relu,58479.52
118_conv4_block4_2_relu,119_conv4_block4_3_conv,1888.77
118_conv4_block4_2_relu,120_conv4_block4_3_bn,2636.15
118_conv4_block4_2_relu,121_conv4_block4_add,3048.99
118_conv4_block4_2_relu,122_conv4_block4_out,3152.82
118_conv4_block4_2_relu,123_conv4_block5_1_conv,5565.84
118_conv4_block4_2_relu,124_conv4_block5_1_bn,8326.13
118_conv4_block4_2_relu,125_conv4_block5_1_relu,8430.17
118_conv4_block4_2_relu,126_conv4_block5_2_conv,14764.35
118_conv4_block4_2_relu,127_conv4_block5_2_bn,16257.12
118_conv4_block4_2_relu,128_conv4_block5_2_relu,18678.43
118_conv4_block4_2_relu,129_conv4_block5_3_conv,20565.59
118_conv4_block4_2_relu,130_conv4_block5_3_bn,23571.71
118_conv4_block4_2_relu,131_conv4_block5_add,23984.55
118_conv4_block4_2_relu,132_conv4_block5_out,24397.39
118_conv4_block4_2_relu,133_conv4_block6_1_conv,26434.19
118_conv4_block4_2_relu,134_conv4_block6_1_bn,26620.4
118_conv4_block4_2_relu,135_conv4_block6_1_relu,27033.23
118_conv4_block4_2_relu,136_conv4_block6_2_conv,33367.86
118_conv4_block4_2_relu,137_conv4_block6_2_bn,33554.91
118_conv4_block4_2_relu,138_conv4_block6_2_relu,33658.66
118_conv4_block4_2_relu,139_conv4_block6_3_conv,35541.01
118_conv4_block4_2_relu,140_conv4_block6_3_bn,36288.74
118_conv4_block4_2_relu,141_conv4_block6_add,36701.58
118_conv4_block4_2_relu,142_conv4_block6_out,37114.6
118_conv4_block4_2_relu,143_conv5_block1_1_conv,38716.63
118_conv4_block4_2_relu,144_conv5_block1_1_bn,38809.62
118_conv4_block4_2_relu,145_conv5_block1_1_relu,38861.38
118_conv4_block4_2_relu,146_conv5_block1_2_conv,41621.65
118_conv4_block4_2_relu,147_conv5_block1_2_bn,41714.91
118_conv4_block4_2_relu,148_conv5_block1_2_relu,41766.79
118_conv4_block4_2_relu,149_conv5_block1_0_conv,42956.71
118_conv4_block4_2_relu,150_conv5_block1_3_conv,43368.57
118_conv4_block4_2_relu,151_conv5_block1_0_bn,43329.97
118_conv4_block4_2_relu,152_conv5_block1_3_bn,43744.1
118_conv4_block4_2_relu,153_conv5_block1_add,44156.94
118_conv4_block4_2_relu,154_conv5_block1_out,44361.04
118_conv4_block4_2_relu,155_conv5_block2_1_conv,46144.36
118_conv4_block4_2_relu,156_conv5_block2_1_bn,48900.37
118_conv4_block4_2_relu,157_conv5_block2_1_relu,49150.13
118_conv4_block4_2_relu,158_conv5_block2_2_conv,55574.24
118_conv4_block4_2_relu,159_conv5_block2_2_bn,55667.51
118_conv4_block4_2_relu,160_conv5_block2_2_relu,55719.25
119_conv4_block4_3_conv,120_conv4_block4_3_bn,747.38
119_conv4_block4_3_conv,121_conv4_block4_add,1160.22
119_conv4_block4_3_conv,122_conv4_block4_out,1264.05
119_conv4_block4_3_conv,123_conv4_block5_1_conv,3677.07
119_conv4_block4_3_conv,124_conv4_block5_1_bn,6437.36
119_conv4_block4_3_conv,125_conv4_block5_1_relu,6541.4
119_conv4_block4_3_conv,126_conv4_block5_2_conv,12875.58
119_conv4_block4_3_conv,127_conv4_block5_2_bn,14368.35
119_conv4_block4_3_conv,128_conv4_block5_2_relu,16789.66
119_conv4_block4_3_conv,129_conv4_block5_3_conv,18676.82
119_conv4_block4_3_conv,130_conv4_block5_3_bn,21682.94
119_conv4_block4_3_conv,131_conv4_block5_add,22095.78
119_conv4_block4_3_conv,132_conv4_block5_out,22508.62
119_conv4_block4_3_conv,133_conv4_block6_1_conv,24545.42
119_conv4_block4_3_conv,134_conv4_block6_1_bn,24731.63
119_conv4_block4_3_conv,135_conv4_block6_1_relu,25144.46
119_conv4_block4_3_conv,136_conv4_block6_2_conv,31479.09
119_conv4_block4_3_conv,137_conv4_block6_2_bn,31666.14
119_conv4_block4_3_conv,138_conv4_block6_2_relu,31769.89
119_conv4_block4_3_conv,139_conv4_block6_3_conv,33652.24
119_conv4_block4_3_conv,140_conv4_block6_3_bn,34399.97
119_conv4_block4_3_conv,141_conv4_block6_add,34812.81
119_conv4_block4_3_conv,142_conv4_block6_out,35225.83
119_conv4_block4_3_conv,143_conv5_block1_1_conv,36827.86
119_conv4_block4_3_conv,144_conv5_block1_1_bn,36920.85
119_conv4_block4_3_conv,145_conv5_block1_1_relu,36972.61
119_conv4_block4_3_conv,146_conv5_block1_2_conv,39732.88
119_conv4_block4_3_conv,147_conv5_block1_2_bn,39826.14
119_conv4_block4_3_conv,148_conv5_block1_2_relu,39878.02
119_conv4_block4_3_conv,149_conv5_block1_0_conv,41067.94
119_conv4_block4_3_conv,150_conv5_block1_3_conv,41479.8
119_conv4_block4_3_conv,151_conv5_block1_0_bn,41441.2
119_conv4_block4_3_conv,152_conv5_block1_3_bn,41855.33
119_conv4_block4_3_conv,153_conv5_block1_add,42268.17
119_conv4_block4_3_conv,154_conv5_block1_out,42472.27
119_conv4_block4_3_conv,155_conv5_block2_1_conv,44255.59
119_conv4_block4_3_conv,156_conv5_block2_1_bn,47011.6
119_conv4_block4_3_conv,157_conv5_block2_1_relu,47261.36
119_conv4_block4_3_conv,158_conv5_block2_2_conv,53685.47
119_conv4_block4_3_conv,159_conv5_block2_2_bn,53778.74
119_conv4_block4_3_conv,160_conv5_block2_2_relu,53830.48
119_conv4_block4_3_conv,161_conv5_block2_3_conv,56590.75
119_conv4_block4_3_conv,162_conv5_block2_3_bn,56966.12
119_conv4_block4_3_conv,163_conv5_block2_add,57378.96
119_conv4_block4_3_conv,164_conv5_block2_out,57565.41
120_conv4_block4_3_bn,121_conv4_block4_add,412.84
120_conv4_block4_3_bn,122_conv4_block4_out,516.67
120_conv4_block4_3_bn,123_conv4_block5_1_conv,2929.69
120_conv4_block4_3_bn,124_conv4_block5_1_bn,5689.98
120_conv4_block4_3_bn,125_conv4_block5_1_relu,5794.02
120_conv4_block4_3_bn,126_conv4_block5_2_conv,12128.2
120_conv4_block4_3_bn,127_conv4_block5_2_bn,13620.97
120_conv4_block4_3_bn,128_conv4_block5_2_relu,16042.28
120_conv4_block4_3_bn,129_conv4_block5_3_conv,17929.44
120_conv4_block4_3_bn,130_conv4_block5_3_bn,20935.56
120_conv4_block4_3_bn,131_conv4_block5_add,21348.4
120_conv4_block4_3_bn,132_conv4_block5_out,21761.24
120_conv4_block4_3_bn,133_conv4_block6_1_conv,23798.04
120_conv4_block4_3_bn,134_conv4_block6_1_bn,23984.25
120_conv4_block4_3_bn,135_conv4_block6_1_relu,24397.08
120_conv4_block4_3_bn,136_conv4_block6_2_conv,30731.71
120_conv4_block4_3_bn,137_conv4_block6_2_bn,30918.76
120_conv4_block4_3_bn,138_conv4_block6_2_relu,31022.51
120_conv4_block4_3_bn,139_conv4_block6_3_conv,32904.86
120_conv4_block4_3_bn,140_conv4_block6_3_bn,33652.59
120_conv4_block4_3_bn,141_conv4_block6_add,34065.43
120_conv4_block4_3_bn,142_conv4_block6_out,34478.45
120_conv4_block4_3_bn,143_conv5_block1_1_conv,36080.48
120_conv4_block4_3_bn,144_conv5_block1_1_bn,36173.47
120_conv4_block4_3_bn,145_conv5_block1_1_relu,36225.23
120_conv4_block4_3_bn,146_conv5_block1_2_conv,38985.5
120_conv4_block4_3_bn,147_conv5_block1_2_bn,39078.76
120_conv4_block4_3_bn,148_conv5_block1_2_relu,39130.64
120_conv4_block4_3_bn,149_conv5_block1_0_conv,40320.56
120_conv4_block4_3_bn,150_conv5_block1_3_conv,40732.42
120_conv4_block4_3_bn,151_conv5_block1_0_bn,40693.82
120_conv4_block4_3_bn,152_conv5_block1_3_bn,41107.95
120_conv4_block4_3_bn,153_conv5_block1_add,41520.79
120_conv4_block4_3_bn,154_conv5_block1_out,41724.89
120_conv4_block4_3_bn,155_conv5_block2_1_conv,43508.21
120_conv4_block4_3_bn,156_conv5_block2_1_bn,46264.22
120_conv4_block4_3_bn,157_conv5_block2_1_relu,46513.98
120_conv4_block4_3_bn,158_conv5_block2_2_conv,52938.09
120_conv4_block4_3_bn,159_conv5_block2_2_bn,53031.36
120_conv4_block4_3_bn,160_conv5_block2_2_relu,53083.1
120_conv4_block4_3_bn,161_conv5_block2_3_conv,55843.37
120_conv4_block4_3_bn,162_conv5_block2_3_bn,56218.74
120_conv4_block4_3_bn,163_conv5_block2_add,56631.58
120_conv4_block4_3_bn,164_conv5_block2_out,56818.03
121_conv4_block4_add,122_conv4_block4_out,103.83
121_conv4_block4_add,123_conv4_block5_1_conv,2516.85
121_conv4_block4_add,124_conv4_block5_1_bn,5277.14
121_conv4_block4_add,125_conv4_block5_1_relu,5381.18
121_conv4_block4_add,126_conv4_block5_2_conv,11715.36
121_conv4_block4_add,127_conv4_block5_2_bn,13208.13
121_conv4_block4_add,128_conv4_block5_2_relu,15629.44
121_conv4_block4_add,129_conv4_block5_3_conv,17516.6
121_conv4_block4_add,130_conv4_block5_3_bn,20522.72
121_conv4_block4_add,131_conv4_block5_add,20935.56
121_conv4_block4_add,132_conv4_block5_out,21348.4
121_conv4_block4_add,133_conv4_block6_1_conv,23385.2
121_conv4_block4_add,134_conv4_block6_1_bn,23571.41
121_conv4_block4_add,135_conv4_block6_1_relu,23984.24
121_conv4_block4_add,136_conv4_block6_2_conv,30318.87
121_conv4_block4_add,137_conv4_block6_2_bn,30505.92
121_conv4_block4_add,138_conv4_block6_2_relu,30609.67
121_conv4_block4_add,139_conv4_block6_3_conv,32492.02
121_conv4_block4_add,140_conv4_block6_3_bn,33239.75
121_conv4_block4_add,141_conv4_block6_add,33652.59
121_conv4_block4_add,142_conv4_block6_out,34065.61
121_conv4_block4_add,143_conv5_block1_1_conv,35667.64
121_conv4_block4_add,144_conv5_block1_1_bn,35760.63
